ID,p_Action,p_Adventure,p_Animation,p_Biography,p_Comedy,p_Crime,p_Documentary,p_Drama,p_Family,p_Fantasy,p_Film-Noir,p_History,p_Horror,p_Music,p_Musical,p_Mystery,p_News,p_Romance,p_Sci-Fi,p_Short,p_Sport,p_Thriller,p_War,p_Western
1,0.05470660921241184,0.04164922162239205,0.013776462389961826,0.042073409615107804,0.20805630463131145,0.06022852673620968,0.004552918828074585,0.6051244121034564,0.01526672571902315,0.06220633937177068,0.015152204047759663,0.015478708488431749,0.044966602852945466,0.0042308049964917835,0.03844406885714242,0.07072929906959918,0.0007452234671304179,0.7090566885949066,0.005500739613484696,0.013795577142178474,9.637396439385306e-08,0.09455981945415262,0.017220351703866855,0.0028711345028826444
4,0.03517881937975074,0.04057744358172682,0.028103530721850283,0.04230458894335394,0.07362937793591215,0.15374767936627967,0.07284552119082162,0.630306151714787,0.023737907691006324,0.025197902111860324,0.006157073906883512,0.029471024345537167,0.07132555065930576,0.005847525142013528,0.038347535236834575,0.04880163929464895,0.000745235441065959,0.19528976348280816,0.004989579670960579,0.013808390275813036,0.00014464341872770585,0.271891116986899,0.025344486283653697,0.004557578867239863
5,0.006417943255694805,0.002656088852654124,0.0002118706345171298,0.04213414373775773,0.001995226218853988,0.9929861636130167,1.8968081371292463e-08,0.9732335729509455,0.00011159460304956405,0.0012640323639774393,0.18678148149895624,0.005764654891714882,0.000131856755464592,0.00011021755119585115,0.03804189692405815,0.6134392853610363,0.0007448195528058427,0.04681035667861624,5.846529579675864e-07,0.013685224901944753,1.127694802437137e-11,0.3308252415088824,1.3311087802047077e-06,1.9297587696977844e-06
6,0.03486664534321232,0.05221526698638984,0.011073797894608507,0.0422644394374253,0.11100323295319629,0.011252263855291005,3.101742376825403e-05,0.8975934759437988,0.02852181666797969,0.010758108460040773,0.006812755077475303,0.006039117167489665,0.023636832284677386,0.0002342731745439844,0.03835940787248797,0.057979989345262474,0.0007451207701859147,0.05080758771623012,0.04152371564684461,0.013751658342371178,1.5270396256359984e-05,0.5217296965241186,0.003531053672127302,0.0002799733500645892
7,0.0006105590347109427,0.007558090436296202,0.00033869431844596627,0.04186487065615169,0.005082954910530661,0.0055764352381153836,0.00014444819425340965,0.29260720294449766,5.5112230390719025e-05,0.04607990187891031,0.06047400395127206,0.012929748703502462,0.9703892282588852,2.524846801795056e-05,0.03808839762677144,0.058777996433013145,0.0007452183821182074,0.0320999163261438,0.9448981895279284,0.01374991039620863,5.181475335819902e-10,0.44367322337207477,0.00408164951391191,2.3064873968153e-05
9,0.06348865647181053,0.022802065013383027,0.015063978102312869,0.042174845962557654,0.3471916131482053,0.09969124581243623,0.14659971578494435,0.5222290497443594,0.03162327437259028,0.049707253941604565,0.013579012601996353,0.02624357405038114,0.10563920716724355,0.013502157267112604,0.03836395602373831,0.045460533779588065,0.0007452100338371684,0.10738335236035862,0.007448676651041516,0.013818883939548447,1.9273252560424936e-05,0.25268716463463725,0.009385880764966902,0.0028320429260815555
11,0.04503149460348789,0.05013143597424482,0.09347034340267191,0.042333940810688475,0.12153799533990202,0.1736136445633516,0.5513919678438638,0.24027319618592552,0.059605996834540764,0.05460043887826484,0.0030659502377278266,0.03457140918926014,0.007111045941907297,0.6522674519783456,0.03864990917460008,0.008212809735654913,0.0007458650721199243,0.3303807192485875,0.0017556983519919488,0.01380017207971761,7.179374070001067e-05,0.037975827853918426,0.001161595664247011,0.0001607700040589811
13,0.02543409133297318,0.0019181977619476247,0.006033782723917956,0.04189077587665625,0.07080582745182615,0.533235004075487,5.7075439811394625e-05,0.755808060345604,0.011441193436770532,0.01210378234170925,0.009793477647013472,0.006759111010908136,0.01532889799043801,0.0009458728977489059,0.03834624332325597,0.01889046451760513,0.0007450707410413811,0.26339793121872923,0.012579985118844507,0.013776772157383124,2.272811333095213e-09,0.25144501680504716,0.000978379695832707,0.0008385246281688957
16,0.005662505613218631,0.01513932680219235,0.006592377254070696,0.042166368824095884,0.6471209677067039,0.017561707754530583,0.003014331372240236,0.692272164418814,0.016849994312313783,0.039528753286417036,0.01666722922290079,0.01592098068876242,0.13992878377221815,0.002113622600218221,0.038356992046230304,0.06832094140764655,0.0007450257983977884,0.44902974997030604,0.0029528388699367925,0.013775113974661309,1.1232556734798271e-07,0.11740318366982161,0.011492736450943982,0.0012254664352960322
21,0.07339591404373831,0.07216055328032324,0.02665276781837232,0.04214095108064896,0.592646537137381,0.1070868861197846,0.05924068722091653,0.5134820321523726,0.05588611902370531,0.04396758973471184,0.00833467671878937,0.018335624819011496,0.03282802102496219,0.013873321544840238,0.038451054055712676,0.034244174788731895,0.0007452985391068551,0.4645392111927209,0.014428907169234942,0.013804573987053119,1.224299173607665e-06,0.10286747592591894,0.009619147478675495,0.002422656432325721
