ID,p_Action,p_Adventure,p_Animation,p_Biography,p_Comedy,p_Crime,p_Documentary,p_Drama,p_Family,p_Fantasy,p_Film-Noir,p_History,p_Horror,p_Music,p_Musical,p_Mystery,p_News,p_Romance,p_Sci-Fi,p_Short,p_Sport,p_Thriller,p_War,p_Western
1,0.024385275,0.021712357,0.0035977096,0.01903403,0.31485084,0.066307224,0.022073265,0.621392,0.015924398,0.022719128,0.007239176,0.009925447,0.038632255,0.014397269,0.010117873,0.026724657,0.00063490437,0.14152071,0.011977345,0.0026398443,0.01168821,0.07939529,0.01445554,0.011442904
4,0.34482974,0.1187947,0.027950771,0.024235165,0.2189995,0.28042805,0.04614432,0.25995752,0.05039709,0.07910546,0.0372445,0.023999289,0.28850523,0.015240211,0.01775688,0.18498844,0.005177082,0.037201058,0.13597138,0.015932478,0.016260345,0.59934384,0.040709447,0.03586527
5,0.034899376,0.015120337,0.004180594,0.03115219,0.48374543,0.26387224,0.023476887,0.71634305,0.01408959,0.022271417,0.03581627,0.0147963865,0.049284946,0.029772935,0.02350404,0.062368564,0.0020483648,0.28967366,0.01455326,0.007411649,0.022013387,0.15867399,0.022236751,0.021647612
6,0.06782585,0.104136944,0.019340957,0.050058365,0.26694825,0.06509734,0.046056952,0.64611936,0.05504365,0.07769772,0.012727393,0.032810736,0.07079707,0.034324605,0.025669113,0.044873316,0.0032525626,0.19502755,0.044699863,0.00888794,0.03205398,0.08861724,0.044335082,0.03191913
7,0.18750899,0.20535137,0.06004463,0.058368333,0.51232964,0.14686024,0.06814206,0.3218185,0.13598807,0.16475421,0.04685489,0.054614965,0.18975098,0.050099585,0.056118134,0.119123526,0.010668458,0.13469474,0.13121097,0.032086026,0.047876723,0.19436607,0.08179237,0.057739202
9,0.10175759,0.05810389,0.006374528,0.012897094,0.21639621,0.114601776,0.015048246,0.50252783,0.018231047,0.036904108,0.00924952,0.009575634,0.10321145,0.007537689,0.006756173,0.059497196,0.0008491598,0.055302955,0.04226549,0.0033116515,0.0073207403,0.23048747,0.017486285,0.013663215
11,0.030779274,0.08646115,0.024905253,0.10156599,0.28089178,0.034457825,0.10664449,0.7157885,0.08383904,0.08635341,0.013027062,0.056113467,0.042485923,0.08678717,0.050079674,0.028088128,0.0050237137,0.34688136,0.026763828,0.011763356,0.066074006,0.036351252,0.057021126,0.042572282
13,0.114954956,0.005047416,0.00077800854,0.0047331895,0.3175378,0.81564033,0.0035785323,0.6300289,0.0016806289,0.0057062507,0.05402223,0.0027514712,0.13051945,0.0031138598,0.0033326296,0.23197527,0.00051271,0.046300884,0.0154267615,0.002343458,0.0026813606,0.8033943,0.0059776236,0.008910246
16,0.011124347,0.018991468,0.004359693,0.051055018,0.32223573,0.048391543,0.043835353,0.82290417,0.019534253,0.026038766,0.009070355,0.020546455,0.022896016,0.045203254,0.02172075,0.019193549,0.0013027635,0.42971134,0.008411128,0.0041844132,0.027659435,0.029507948,0.021264529,0.017863097
21,0.011918963,0.0261391,0.0044624065,0.025758233,0.5631379,0.03646013,0.024227984,0.6412575,0.025849858,0.02956004,0.0057324637,0.0128187165,0.020658135,0.024535086,0.01719579,0.013131167,0.00055879384,0.29243937,0.008103091,0.0030991593,0.016549839,0.018787859,0.016948327,0.01056624
22,0.054855034,0.20724697,0.07197838,0.1167781,0.44678065,0.026505696,0.124824695,0.5242477,0.22419424,0.18580912,0.014814353,0.083445035,0.05007069,0.109872594,0.08424651,0.028682467,0.008202623,0.32404804,0.05376293,0.022866016,0.096613616,0.02846878,0.09414697,0.055698752
24,0.14559174,0.01422835,0.0031892646,0.013604951,0.47491953,0.7648139,0.009249944,0.598461,0.0065362137,0.016696513,0.09396455,0.008789007,0.13549033,0.010589971,0.012248444,0.23398523,0.0021103404,0.10894371,0.030241186,0.008069965,0.009476578,0.6618926,0.01724707,0.021580022
25,0.288457,0.15140209,0.024652168,0.020089189,0.33099106,0.21527423,0.02291607,0.31968525,0.049006812,0.093521185,0.027378662,0.020126892,0.22001226,0.013606327,0.01760199,0.14354555,0.0036053874,0.06368897,0.14163052,0.01251608,0.014880612,0.3963144,0.040499408,0.029723361
32,0.016048178,0.013396793,0.0043729176,0.041232146,0.55718726,0.11766668,0.032959905,0.7111892,0.020470649,0.024195015,0.020244503,0.017775401,0.025301902,0.050535306,0.034168042,0.029725246,0.0016792078,0.46682468,0.00961721,0.0068190736,0.029975481,0.055897556,0.02177665,0.018555215
38,0.010791127,0.01641072,0.0041015493,0.04154774,0.46019077,0.057911016,0.034079935,0.77063227,0.020931661,0.025259536,0.01056023,0.01683394,0.020505117,0.041070003,0.02378351,0.019207682,0.0011433631,0.3920644,0.0074174074,0.004310732,0.02661163,0.02982515,0.020470588,0.016033728
40,0.07665889,0.019413833,0.003618275,0.017216763,0.3225834,0.37447083,0.016350133,0.6152099,0.009288404,0.020640051,0.032096144,0.010112334,0.10838879,0.011905366,0.010275835,0.11267948,0.0015066935,0.106008865,0.02467187,0.0052936957,0.010198011,0.38799587,0.016648958,0.017943727
54,0.121330835,0.45465252,0.16724454,0.076366946,0.67236346,0.022867443,0.09391052,0.20626757,0.441766,0.3301871,0.01329131,0.08466718,0.07040727,0.0760817,0.09783505,0.030067826,0.0071862894,0.18721202,0.1113119,0.031113848,0.08236921,0.028471334,0.11633083,0.05094611
55,0.114181355,0.15060578,0.024021067,0.024450691,0.3241601,0.052889008,0.03406942,0.33638287,0.073777296,0.095949955,0.009896289,0.021940107,0.11078892,0.016525643,0.017058505,0.048675776,0.0019733713,0.069229916,0.066673085,0.0077422643,0.017869415,0.12672575,0.03610867,0.022433726
60,0.17780013,0.57730186,0.23654285,0.09808739,0.48491183,0.019246416,0.1368606,0.20577332,0.49874976,0.41330302,0.01439099,0.11312417,0.11502523,0.08477756,0.09399282,0.040632047,0.012139751,0.13714407,0.18388256,0.03841485,0.0906019,0.0404495,0.14641806,0.06871004
64,0.14024699,0.07775734,0.022089226,0.06056723,0.34526813,0.3201923,0.055451863,0.61430234,0.043875672,0.07195451,0.06745209,0.04308715,0.15729381,0.047906674,0.04075872,0.15576969,0.010020749,0.19724274,0.072216846,0.023189561,0.042967986,0.32321766,0.06037971,0.058028806
72,0.054929033,0.07994939,0.023529153,0.06749389,0.3700091,0.079650514,0.08043815,0.5547806,0.07316873,0.08088352,0.022353008,0.042839654,0.08154682,0.055673987,0.039726764,0.05195057,0.0050754626,0.19998263,0.03782383,0.014203418,0.04412462,0.08933059,0.049691524,0.039666668
74,0.5596722,0.2839319,0.07145744,0.036771365,0.25872004,0.3218529,0.04802531,0.25824112,0.10069513,0.1661004,0.06753719,0.04458656,0.38808903,0.0254577,0.03371164,0.27747276,0.014561893,0.057815168,0.32600075,0.036396913,0.028546074,0.64014757,0.08293883,0.06917297
77,0.3315088,0.05140343,0.0030417598,0.0026756641,0.15093136,0.26794374,0.0035199996,0.2769345,0.0060561183,0.023808677,0.00889373,0.0026668252,0.2625587,0.0013973315,0.0019063315,0.1460409,0.00032275822,0.01445702,0.102438465,0.0016864318,0.0013894022,0.68746954,0.007099721,0.0064427587
78,0.061471503,0.1333604,0.091009274,0.2369256,0.60670745,0.108507074,0.20724599,0.6122798,0.22028334,0.18408157,0.07531742,0.16108379,0.07362072,0.28863505,0.22791484,0.06973157,0.03551866,0.6598758,0.06711106,0.07824438,0.21267562,0.055075675,0.14987205,0.119085155
89,0.038110584,0.27656963,0.10861108,0.16996183,0.58150035,0.017049344,0.15274787,0.5693208,0.3479261,0.24325027,0.013280509,0.12836428,0.028600883,0.18668874,0.14608017,0.01843454,0.010399836,0.51201874,0.04674202,0.029616825,0.1652817,0.01102007,0.13630012,0.06849295
94,0.06771983,0.09191776,0.035279796,0.11466865,0.2856845,0.10091426,0.12167518,0.6511676,0.085940525,0.09845143,0.035563085,0.06844304,0.09709186,0.095788226,0.059280902,0.07184051,0.011486754,0.28879327,0.054269742,0.023490516,0.07208984,0.1166884,0.072409846,0.064917766
97,0.79512125,0.59456104,0.033955634,0.002222196,0.10067093,0.038651343,0.0035354441,0.07612768,0.054111645,0.17104392,0.0024119378,0.0047736363,0.30919418,0.001150801,0.0023466228,0.07728572,0.00041235622,0.0072616953,0.58935773,0.002632102,0.0016277095,0.4851986,0.018203596,0.008105633
98,0.059549883,0.16018699,0.081193455,0.16937834,0.59294647,0.072659865,0.16450886,0.537262,0.21995236,0.18108708,0.04529477,0.11769372,0.070608914,0.18543057,0.15046208,0.053951982,0.019193526,0.44606343,0.060260586,0.048828714,0.14991257,0.0464962,0.12614432,0.08729507
105,0.1342153,0.011107109,0.0011216279,0.004993236,0.1794065,0.58077466,0.0044194986,0.64024305,0.0023876068,0.008382503,0.021887148,0.0031083953,0.1304862,0.0025177018,0.002455211,0.1606765,0.00043514516,0.034495108,0.022728845,0.0017105662,0.0025986528,0.7026197,0.0069228425,0.008515448
115,0.058073767,0.024634963,0.0034258086,0.013422426,0.25695336,0.1706253,0.014477261,0.5786867,0.010440301,0.021484349,0.011474642,0.007975302,0.089368634,0.0086738495,0.006942717,0.0629357,0.0007319988,0.07952732,0.02258412,0.003042619,0.0068548257,0.24758656,0.012835302,0.011938532
116,0.15916514,0.13423277,0.020189272,0.020169273,0.29769677,0.088488854,0.02725853,0.34587812,0.05569263,0.08137985,0.012102722,0.01819338,0.120887,0.013289017,0.014286681,0.062380023,0.0019011372,0.05616055,0.07556282,0.0072280164,0.014633612,0.19496754,0.03447982,0.021675572
117,0.6308015,0.19329928,0.019402118,0.0060523483,0.19117485,0.26974133,0.008996403,0.14915287,0.029994316,0.08651146,0.019982187,0.008660791,0.40223125,0.003603531,0.00601303,0.21734668,0.0016925209,0.016227419,0.32601672,0.007279402,0.0040844874,0.7400935,0.02259539,0.017228771
125,0.16597584,0.06369598,0.010372159,0.01675111,0.29882038,0.22505721,0.018853504,0.4164583,0.024466433,0.04790337,0.021882338,0.013492372,0.1543407,0.011365518,0.012437359,0.108632594,0.0019297436,0.07161998,0.065213054,0.007018056,0.010951729,0.36751524,0.02480182,0.02087853
126,0.43126234,0.05378821,0.006912065,0.008390755,0.19441006,0.6117995,0.00980103,0.3681931,0.010428141,0.03129922,0.04742355,0.008024905,0.31086206,0.0047575454,0.0061136275,0.30028066,0.0020046446,0.026465235,0.117472924,0.0067313556,0.0051816665,0.82985455,0.01842468,0.020335736
130,0.15935583,0.07682804,0.01800008,0.027527463,0.4842182,0.25734234,0.03208337,0.35694873,0.046959624,0.06862341,0.04154812,0.023108022,0.15173525,0.02329869,0.02699695,0.12023002,0.0041712527,0.09648401,0.06653512,0.014769926,0.022753874,0.31552294,0.041461118,0.03224028
133,0.036778934,0.0052944007,0.0007356503,0.0080610765,0.3152395,0.50036365,0.005758237,0.7623902,0.0022214034,0.0064986954,0.02410262,0.0037015544,0.06405316,0.005355396,0.0041175913,0.093041345,0.00041431395,0.09886648,0.008741714,0.0018009363,0.0041457303,0.40384257,0.006822924,0.008341307
137,0.14388007,0.10915675,0.032391265,0.04463287,0.51351935,0.17475718,0.050655812,0.3587824,0.08858265,0.10272181,0.04223643,0.036676172,0.1259851,0.03924619,0.043520655,0.09231394,0.006423792,0.12894894,0.07044754,0.02099074,0.038805127,0.20178828,0.059562545,0.04268513
138,0.26077774,0.14035788,0.035428047,0.05166124,0.3028629,0.30922556,0.054645814,0.4848533,0.059362184,0.10581018,0.06705697,0.045216624,0.24051794,0.03834429,0.037752345,0.20200822,0.012452948,0.12803867,0.13992032,0.027019942,0.038152255,0.42431262,0.07272116,0.06440463
140,0.20341098,0.14607355,0.03949802,0.06432919,0.28929693,0.21466853,0.07266042,0.5080392,0.07591486,0.10974343,0.05111088,0.05194297,0.18585484,0.04736767,0.042317886,0.14276844,0.012081437,0.13932255,0.110091574,0.026203727,0.045741085,0.31048402,0.075595625,0.06502892
141,0.54445773,0.10983713,0.017014211,0.011422614,0.26725754,0.5300008,0.0136534255,0.25328758,0.02583525,0.06620243,0.058055434,0.013063331,0.3592421,0.007371333,0.011371049,0.3093102,0.003857831,0.030882645,0.19939588,0.012496176,0.008462079,0.7893121,0.030704273,0.029111752
145,0.0029257801,0.011074599,0.0023801564,0.043525472,0.3382146,0.00889281,0.033552997,0.87841237,0.018744176,0.019973742,0.0024764072,0.013478873,0.0057989163,0.04839096,0.01876738,0.004331066,0.00041119548,0.5921709,0.0031573258,0.0016823426,0.024586264,0.004586458,0.013553075,0.009119585
147,0.017272666,0.025035039,0.009769159,0.041434262,0.71678233,0.05875422,0.04932849,0.43637666,0.05666313,0.041558318,0.015735507,0.022797313,0.0234458,0.06110412,0.04967074,0.021831596,0.0017620316,0.34260982,0.0115595935,0.008917796,0.038198713,0.032841396,0.028271377,0.018753808
148,0.0041077794,0.005584018,0.00095994177,0.0125103295,0.60590667,0.02949487,0.012026938,0.67785746,0.008582024,0.009466804,0.003179334,0.0046341587,0.007530494,0.015104141,0.008995315,0.0063887024,0.000142377,0.31478292,0.0022530325,0.0010653874,0.008477925,0.012582361,0.006722279,0.0042732228
153,0.08791059,0.17884704,0.06233635,0.0717426,0.44300038,0.04534073,0.12813586,0.2988496,0.18152773,0.15565358,0.018979026,0.057365008,0.10654346,0.06254152,0.05565611,0.048030403,0.0067461263,0.13658577,0.064937234,0.022317996,0.053853266,0.07352946,0.07076639,0.044174753
154,0.01830767,0.020571187,0.0051635015,0.03751999,0.6155044,0.11107339,0.031588487,0.6640402,0.023655413,0.029838772,0.018883,0.01831576,0.031045849,0.041598048,0.030672882,0.031788535,0.001596967,0.3617052,0.010769784,0.006536985,0.027830485,0.04799615,0.025595997,0.018691521
155,0.021353854,0.028504753,0.0077006295,0.05334887,0.3418306,0.06921342,0.057241354,0.71043754,0.030867439,0.036059637,0.014601009,0.025961785,0.04060366,0.04783807,0.027169844,0.03144032,0.002279492,0.28179628,0.01452342,0.0067943004,0.032573167,0.0596059,0.028988976,0.024274487
158,0.7905971,0.811011,0.06593947,0.0021146769,0.16521005,0.008595293,0.0030676064,0.044846095,0.12885843,0.3338335,0.00097216316,0.0052773496,0.21052448,0.0012159025,0.0028978745,0.031027105,0.00027562527,0.0096081905,0.69761217,0.0023316836,0.0017573226,0.14994346,0.021756425,0.0062644407
159,0.3445877,0.277343,0.07045344,0.040426556,0.28318548,0.1355551,0.057462566,0.26183248,0.12886496,0.17935336,0.032706458,0.044132456,0.25971356,0.027898328,0.03385281,0.13892683,0.008931236,0.065600425,0.21583164,0.025026789,0.031625498,0.3472706,0.0738199,0.053341333
161,0.32573432,0.1944173,0.019546613,0.009249931,0.23299918,0.097836755,0.013220837,0.21848479,0.043164033,0.09039383,0.009311865,0.010560439,0.21912357,0.005363912,0.0073355795,0.09171588,0.0011756899,0.027319057,0.16558293,0.005593659,0.0059215208,0.345316,0.02379789,0.015246259
162,0.014547066,0.051533952,0.019192737,0.08396771,0.6052466,0.026883274,0.08531909,0.5947881,0.09478893,0.0764652,0.012061805,0.04313249,0.026453823,0.100871764,0.06695897,0.017254522,0.003036159,0.47995114,0.015228529,0.011912019,0.062411256,0.014871506,0.043586984,0.028446253
163,0.044655435,0.03328509,0.007904883,0.028472196,0.4032129,0.13662013,0.035374455,0.5128961,0.028062113,0.036550447,0.019272426,0.0166742,0.07225112,0.02272543,0.017849257,0.05242557,0.0017589619,0.11724655,0.021188678,0.0067250174,0.018717108,0.14785226,0.0239347,0.019933773
182,0.09280682,0.11793115,0.030491043,0.05607317,0.56296146,0.14013419,0.048885997,0.4926881,0.08430651,0.09989115,0.03171442,0.043260228,0.08775705,0.050548244,0.051650688,0.07348324,0.0060297805,0.23890899,0.05931575,0.01993005,0.048185486,0.11495113,0.063779354,0.04425534
187,0.062492676,0.092667766,0.030184094,0.094213426,0.41490585,0.112596005,0.087749586,0.6494886,0.080275014,0.09591428,0.037254132,0.058852345,0.0901089,0.07949055,0.05880419,0.06959133,0.00923944,0.2959243,0.048725393,0.022164889,0.06707651,0.09475649,0.06964216,0.057187997
189,0.1093787,0.046204813,0.008602427,0.01352186,0.49913615,0.20585048,0.017889928,0.29501486,0.027671624,0.040156774,0.019506423,0.010924218,0.11090422,0.0109198345,0.013737816,0.07741052,0.0012591778,0.06471665,0.040054314,0.006542168,0.010200202,0.28516898,0.020446138,0.015380866
190,0.009201077,0.022707105,0.0057091,0.05774408,0.5051905,0.04241231,0.04295523,0.8039234,0.028603699,0.034342468,0.0096738925,0.023760343,0.018260354,0.059338756,0.033170775,0.015549829,0.0014129706,0.5319238,0.008082713,0.005341728,0.036883447,0.01598077,0.026030833,0.018632658
193,0.0041422625,0.007175537,0.0010879305,0.021764288,0.23354033,0.018531207,0.020256745,0.8570893,0.0073125777,0.010830289,0.0025018502,0.0070217685,0.009894859,0.01899242,0.0073501845,0.0069174254,0.00023180949,0.3225429,0.0029697248,0.0009360357,0.010119444,0.014148622,0.007981427,0.0062886626
194,0.417617,0.16794486,0.013954634,0.0060991175,0.18218896,0.13351071,0.009328291,0.19873182,0.028191429,0.0735786,0.009555864,0.0075389557,0.27147523,0.0035571607,0.0051551824,0.11567109,0.00094660884,0.020818764,0.19480911,0.0045122104,0.003910726,0.50673336,0.018560957,0.01275415
197,0.0072766566,0.015069868,0.0024423664,0.020945922,0.5209165,0.03356854,0.021421183,0.6819888,0.015379561,0.018676348,0.004191393,0.009061462,0.018544454,0.019058434,0.0116709275,0.011621848,0.00034592714,0.268669,0.004883535,0.0020593521,0.0119141685,0.019100338,0.0112718595,0.0076615014
201,0.21348672,0.045553107,0.008870018,0.015256315,0.346504,0.4665365,0.01806479,0.37975115,0.018167157,0.039502915,0.048925627,0.012954244,0.23073451,0.010910007,0.012871779,0.20795445,0.0027253286,0.056736525,0.06965156,0.009717623,0.01012211,0.6102256,0.024083639,0.02414681
202,0.022911254,0.019569939,0.004804223,0.02529397,0.7035454,0.15364826,0.021085817,0.56501496,0.02235863,0.02602169,0.019015538,0.013808683,0.032827035,0.0269445,0.02420885,0.034272462,0.0011190008,0.2735404,0.010908902,0.006154106,0.01992805,0.0668194,0.020438528,0.0150099825
204,0.24934298,0.22854209,0.053200144,0.03833404,0.3444393,0.12295002,0.049872436,0.29969162,0.11509477,0.14613062,0.026951112,0.039149977,0.18366022,0.028030705,0.032913048,0.10693765,0.0064289127,0.07825229,0.13748834,0.020281084,0.031168872,0.26689836,0.06563925,0.046212066
206,0.10636031,0.037589826,0.014924272,0.048518922,0.5713934,0.43606302,0.039145816,0.53731036,0.037000723,0.05242598,0.0977337,0.032045662,0.11690214,0.04999863,0.04928583,0.14384514,0.008027866,0.2338248,0.046885755,0.024447866,0.03997556,0.32565457,0.048560604,0.046642948
207,0.05484791,0.11930289,0.029357344,0.048452094,0.47991693,0.04104159,0.06836436,0.37480083,0.10975716,0.10703037,0.012613677,0.036103103,0.06902089,0.04176574,0.036397405,0.03395237,0.0030620906,0.14822586,0.039859995,0.011250086,0.035787985,0.05132542,0.046743844,0.028421488
213,0.101284444,0.2860681,0.055919074,0.049861386,0.4005032,0.02821981,0.051160615,0.41743264,0.16622922,0.1838611,0.009198821,0.04552181,0.070535235,0.038329095,0.036886446,0.033252496,0.0036728126,0.15906617,0.08468662,0.012239765,0.040313877,0.04333412,0.06894196,0.035634715
224,0.0071938736,0.010657638,0.0019024288,0.03451182,0.37720996,0.064017884,0.02049935,0.89090574,0.009794955,0.01614556,0.008703037,0.011779619,0.014768621,0.030111358,0.014245161,0.015587444,0.00066938874,0.42661545,0.005035734,0.002378325,0.018963575,0.02418102,0.015116461,0.012401516
225,0.12530679,0.28073534,0.10929925,0.08477418,0.5306835,0.048220456,0.1200663,0.2632686,0.2920819,0.226664,0.024169827,0.07946106,0.10057615,0.079901084,0.08306229,0.053225484,0.010250716,0.14330953,0.09788009,0.03259573,0.079061985,0.073473714,0.1037849,0.06063524
226,0.042810004,0.009531746,0.0018334341,0.010102177,0.5374929,0.38139588,0.008482752,0.5554663,0.006756637,0.012849127,0.024834499,0.005595728,0.05999379,0.008582044,0.008727397,0.069949396,0.0006161847,0.11612639,0.012130885,0.00334862,0.0070842393,0.28174886,0.010506234,0.009959285
232,0.20512693,0.31162265,0.059788242,0.04756785,0.3210634,0.07062316,0.048016418,0.43160844,0.1301323,0.18029694,0.017796386,0.04734335,0.13648519,0.033726756,0.03432405,0.07296576,0.006136271,0.128798,0.15574813,0.017889325,0.03604492,0.1298974,0.07708411,0.04620895
234,0.004943417,0.0038738672,0.00067621813,0.011875174,0.69824034,0.10032226,0.007461699,0.77427775,0.005178529,0.0069313613,0.007083059,0.0042479658,0.009209614,0.013865441,0.0092104925,0.011897559,0.00017946756,0.35997957,0.002198121,0.0013365675,0.00823688,0.02510701,0.0067729065,0.0050230324
