ID,p_Action,p_Adventure,p_Animation,p_Biography,p_Comedy,p_Crime,p_Documentary,p_Drama,p_Family,p_Fantasy,p_Film-Noir,p_History,p_Horror,p_Music,p_Musical,p_Mystery,p_News,p_Romance,p_Sci-Fi,p_Short,p_Sport,p_Thriller,p_War,p_Western
1,0.0034561355,0.0038045736,2.912635e-06,6.293852e-05,0.0066361795,0.008054596,2.3691991e-06,0.99447846,3.123192e-05,0.019793484,0.0011156369,0.00012098143,0.0018576602,5.826031e-05,0.00018289266,0.015605879,2.798483e-06,0.5470494,0.0022325038,1.6778002e-05,1.1478976e-05,0.6310456,0.000316981,0.0004487688
4,0.67133117,0.04157119,0.009010375,0.120256834,0.03473581,0.9363362,0.27605763,0.6581791,0.01168853,0.004729902,0.10855814,0.13635954,0.031677198,0.02325908,0.009201302,0.08753035,0.029783502,0.0038040064,0.021810902,0.0411112,0.089105316,0.7955234,0.099964574,0.14930403
5,0.00012924834,3.669479e-05,3.394461e-05,0.011018371,0.66800255,0.7286957,0.0017017663,0.9894264,0.0006088396,0.00018446962,0.004001308,0.00029009918,0.00031646315,0.0077604447,0.0011433043,0.0024638071,6.299611e-05,0.0006848671,1.03636785e-05,0.00060372864,0.014029994,0.0020364542,0.0002948416,0.003546933
6,0.039321344,0.054532915,0.0029710792,0.1163982,0.0005507901,0.021296563,0.01334393,0.98368835,0.006459498,0.09261935,0.05630631,0.1839633,0.16889985,0.009011687,0.004962443,0.07090348,0.005348877,0.03209212,0.113893725,0.007955147,0.004731213,0.577991,0.12876923,0.056997027
7,4.7888123e-05,0.0005121295,0.005102405,0.00010625749,0.6233445,5.4272164e-06,0.0013841301,0.00018460017,0.015796233,0.56797934,1.9386764e-05,2.004162e-05,0.9957189,0.008035224,0.0047620838,0.011239595,4.1695792e-05,0.0021876176,0.06425345,0.010492581,4.1904863e-05,0.00019195862,0.00013101805,0.0033487824
9,0.19290997,0.0019650636,1.5490757e-06,0.0009488134,0.0017805777,0.069493316,0.00040903664,0.9937245,1.4406101e-05,1.3871513e-05,0.0003236123,0.0019687263,7.619979e-05,1.2855421e-05,7.371046e-06,2.1461561e-05,6.042104e-06,1.0696805e-05,8.50532e-05,4.424515e-05,0.003909582,0.02654888,0.02263405,0.013599365
11,8.936304e-06,3.1370546e-06,0.00010384946,0.29510418,0.0045978487,0.2423061,0.4503377,0.9443707,0.00029358323,8.2506755e-05,0.0072769662,0.006987263,0.003696871,0.38578454,0.0013428739,0.019309856,0.0008502059,0.000765602,5.8673235e-05,0.0029103803,0.010427909,0.0048376718,0.00064183865,0.0038505993
13,0.0019029867,0.00056608045,5.8014724e-08,0.00030195576,3.6416146e-05,0.0018843963,9.139169e-07,0.99998915,7.851096e-07,9.845664e-05,0.0031446635,0.0019947032,0.00014950475,1.2572812e-05,2.339625e-05,0.00011381277,9.426814e-07,0.63492477,0.000310038,2.427271e-06,3.0203828e-05,0.13090493,0.028423179,0.0015007707
16,2.4962088e-05,0.00034323797,2.5081616e-05,0.024662092,0.012054136,0.0011319041,0.00021595086,0.9997074,0.0003183165,0.002737585,0.0067713126,0.00413003,0.0013783512,0.011808001,0.0034248438,0.00095507374,7.623954e-05,0.6461258,0.0023050343,0.0002881712,0.0022736576,0.0012373874,0.0063086106,0.004559123
21,2.1468582e-05,0.00088372646,2.402759e-05,2.7672804e-06,0.9999832,0.00016068688,1.3442111e-06,0.13008709,0.003693795,0.00039916055,2.543547e-06,4.9247865e-07,3.7642515e-06,0.0006220909,0.0066423523,2.2799693e-05,2.6566477e-07,0.8158496,2.5422023e-05,6.131944e-05,0.0014829851,6.303988e-07,2.3072753e-05,0.00027953056
22,0.00031063007,0.36191052,0.00082769967,0.00086630863,0.12549566,1.6393504e-05,1.5707444e-06,0.99229455,0.10697128,0.13621578,0.00026178916,0.0019234786,2.145583e-05,0.0005992188,0.030228687,0.000535164,1.0386059e-05,0.998171,0.0016737387,9.6237396e-05,0.0008469465,0.00020178189,0.0045006718,0.0026639414
24,0.063349865,0.0001492317,7.044237e-06,1.4791574e-05,0.9937396,0.8691366,0.00023989355,0.026533253,4.2413685e-05,3.3596407e-05,0.00017748315,4.2304714e-06,0.000678655,9.858103e-05,0.00016564409,0.0010042279,5.357853e-06,0.00035443585,5.3816177e-05,0.00024880777,0.0007144204,0.036946867,8.7523775e-05,0.0017565959
25,0.9272754,0.8930366,0.01847316,6.0285125e-05,0.97994995,0.006243407,0.00040902843,0.001242905,0.124774374,0.013223612,0.00014159229,0.00038848826,0.002406779,0.00013399578,0.0037732872,0.0010275485,0.00014602568,0.009264678,0.098931834,0.0053457683,0.0103310775,0.014790633,0.00715437,0.05296654
32,0.007957929,0.0033645332,0.0008168047,0.039548524,0.5912266,0.18379058,0.008821964,0.94004214,0.0027607698,0.0008211757,0.033541437,0.017378686,0.0007384116,0.14881627,0.06919459,0.0061490424,0.0027832517,0.93591654,0.0022699537,0.006683148,0.19528876,0.0061554564,0.058512013,0.051423453
38,0.00021203491,0.000810514,4.6701687e-05,0.014927124,0.18920344,0.009569834,0.00035509383,0.998014,0.0008859192,0.0013134718,0.005626046,0.0028344966,0.0019323428,0.0050278082,0.0038284664,0.0009784289,0.000116923584,0.11572851,0.0007789091,0.0004849045,0.019054929,0.0016543603,0.017246237,0.01605113
40,0.011657868,0.0012527006,3.3284869e-06,0.0017750688,0.6885047,0.80175847,1.7421975e-05,0.99966633,5.033272e-05,9.573691e-05,0.00883565,0.0006051144,1.825825e-05,0.000438715,0.0016047934,0.0001348443,1.8031846e-05,0.43374458,1.7723247e-05,0.000101943835,0.023545982,0.00172693,0.0063853157,0.0060129305
54,2.5682637e-05,0.0025734764,0.05236369,9.1777205e-05,0.9993975,7.3171373e-06,0.0014659642,0.00011017179,0.6441826,0.1317733,6.0051952e-06,7.6030683e-06,0.049536016,0.03176897,0.034964535,0.003615752,4.4266417e-05,0.0066454806,0.03715629,0.012225142,0.0008732254,1.0733122e-05,3.585706e-05,0.002169193
55,5.7199315e-05,0.0013642892,0.00048428046,0.05868191,0.00016040137,0.00088835746,0.00087981287,0.997707,0.0043833996,0.29721102,0.01783703,0.024856014,0.4732782,0.01083176,0.0032514497,0.19230637,0.00047843246,0.05696782,0.010817239,0.0010542416,0.00019977732,0.25185025,0.005675416,0.006883856
60,0.0005818069,0.8128534,0.068623535,0.00038283717,0.29480538,5.0800935e-07,0.00020578968,0.012162354,0.9156752,0.23685336,3.3866663e-06,0.0007240663,0.0005665708,0.0002478607,0.004055499,0.00015265505,1.319535e-05,0.007217335,0.031557824,0.0018293172,0.0012174915,1.1763096e-05,0.0007730151,0.0064112647
64,0.006043528,0.00556143,2.0758169e-05,0.00010882445,0.9683821,0.010665806,7.363072e-06,0.95127237,0.00017764077,0.00058855634,0.0020427299,0.0001654739,2.1040245e-05,0.0025003047,0.021073053,0.00061379327,1.9996336e-05,0.9995895,0.0018612824,0.00019207544,0.00200505,0.0015025724,0.0049010874,0.0032060868
