ID,p_Action,p_Adventure,p_Animation,p_Biography,p_Comedy,p_Crime,p_Documentary,p_Drama,p_Family,p_Fantasy,p_Film-Noir,p_History,p_Horror,p_Music,p_Musical,p_Mystery,p_News,p_Romance,p_Sci-Fi,p_Short,p_Sport,p_Thriller,p_War,p_Western
1,0.13405062170939194,0.07387779124184153,0.025037923053787343,0.013649101898550158,0.3451901981171764,0.09143710212178748,0.007754596700368712,0.38988592653686077,0.04217901636057393,0.12474219486163801,0.0175395698273944,0.009657664013762977,0.04342534485990001,0.019501918661254513,0.0411976048544938,0.05978169143800122,0.0007953115667516099,0.7446925218490112,0.021727069339400912,0.007268703101816064,0.011798385258995197,0.11184057297584062,0.013359605819997905,0.019491568817253915
4,0.13050529447335202,0.025498255524396135,0.02319657043180774,0.12026020707976325,0.2361758059916258,0.35395578155953483,0.03461188949607585,0.8800847784209734,0.031786774754684756,0.016500416787589085,0.010511890159387213,0.021844858272887478,0.10403136656889736,0.02497809303917257,0.020940429248369564,0.03804844662704402,0.0011030993095871326,0.049325033502857094,0.011523171857670001,0.010007185770763595,0.01992072736638121,0.39596706383526176,0.030851868394192798,0.0127836940070994
5,0.05027822891530219,0.012660552213528055,0.003861083454117875,0.05495070928324166,0.05246075188231578,0.7542186965860597,0.011673413442811613,0.8075020369631961,0.006741108317222054,0.01695413529241208,0.09418517684639115,0.017235545670218285,0.03156828219789137,0.01418415756587538,0.013002601977546584,0.47346532994566976,0.0010415237754545956,0.12882429277897725,0.025417253396311398,0.0038505653335759397,0.01876846769059731,0.601764925719874,0.019186028065394378,0.009530218216009212
6,0.08643299057632736,0.08590602602599201,0.008635073501535308,0.04200598621596097,0.1306074095109148,0.044528917452632225,0.007447911002307526,0.8347760481035875,0.024779455041762665,0.03812719659594344,0.03828765589578437,0.04742574456409869,0.10593161925084264,0.012150831834846615,0.01763434163235435,0.0919536739759779,0.0008117792152017145,0.14841110446130612,0.11804308184091102,0.004798664952426601,0.02245821360081544,0.4097178591441746,0.07691664199824413,0.01898161863976633
7,0.022749278018580153,0.030630003172143223,0.01790097225664057,0.024318959196765844,0.16006062512589492,0.0654590268221519,0.013257202023762488,0.37724238891225464,0.030875680114381358,0.10973422185907986,0.04586423482652324,0.009840022885205376,0.699747509861064,0.015116133584892406,0.015774418371544738,0.07522192146813915,0.0008337126747392074,0.13374749593831645,0.42568051872950996,0.008434086604254369,0.007656256063939466,0.3446006078404094,0.00913502830332941,0.012497811811690303
9,0.06291857533246853,0.05565295686593406,0.017127664527644925,0.15765038131159095,0.2110322320084478,0.08309680125587192,0.04955751991667091,0.7303094165104969,0.05691392356243113,0.060964068495612894,0.01818975713295568,0.10065912573465707,0.03218274349751119,0.03426855324306028,0.020415211172922252,0.04118788064922418,0.0009464092414998127,0.11058173166514788,0.03169101295412343,0.014634851543856058,0.03664091654198987,0.09607045843345058,0.02567422162895297,0.022877795096546343
11,0.11007426272129613,0.04955039400163352,0.03426585089345558,0.12893500884511022,0.21928252292666325,0.142239892006266,0.502045139654404,0.35204980498153726,0.05084477940059166,0.03318098946485885,0.004335881671783281,0.04999347635770099,0.022714283727442663,0.1867747211685511,0.05703169523221282,0.0114246832098978,0.0015336911439070577,0.14189082197814473,0.041989270268057946,0.00929766696474119,0.041814266252370974,0.0677965667446058,0.013254475255787046,0.009950717462866255
13,0.17195929642917035,0.018468950693700983,0.018678053088823286,0.01605884180995061,0.3632417933759194,0.5417068743058983,0.008834611899972688,0.7700631852298083,0.062317818131114866,0.0326583929728744,0.025965807108572873,0.014400911403749926,0.023510651449932713,0.025266924643780116,0.011954597919652747,0.029300467710806313,0.0008566161784096661,0.1780529012502789,0.04004130045684999,0.010956183295508251,0.016874939081959073,0.354237796820949,0.011234037488575759,0.01761537036263811
16,0.018511954053556507,0.016637129341390115,0.007665012759312598,0.02992822298450232,0.5595708593531473,0.03644931671978832,0.03131500109550475,0.7800850665410369,0.01718492137941591,0.029670483169284695,0.011877279065955182,0.0237104553163112,0.08694380387205237,0.0176771656556629,0.020110336796021686,0.09746162461622028,0.0007835976818589874,0.5519778477973438,0.02102168271065314,0.007142518293999829,0.016871883861976328,0.09380711723788389,0.017842039810439803,0.009895709947418306
21,0.030381377514028626,0.11373994338517489,0.03099693859251366,0.025767704846146586,0.8998020954777808,0.09368147298221755,0.03683741748878263,0.3776713652731096,0.10319261798727623,0.04237984519011655,0.007705401362445757,0.014660738879375076,0.0097815758767455,0.06283091019623456,0.02744756954629073,0.018646426846605658,0.0009299772997580178,0.4026455450220584,0.031512375597843124,0.005807479944893165,0.010622252988009003,0.01874823996285012,0.016241931452492055,0.010605992389003584
